,speed
16950,73.31524
16951,129.29568
16952,149.2962
16953,139.9572
16954,80.117
16955,155.77576
16956,114.11712
16957,105.910934
16958,62.977974
16959,124.50221
16960,71.88989
16961,35.040287
16962,24.472752
16963,127.31356
16964,60.725395
16965,130.46822
16966,6.911413
16967,58.96676
16968,40.63238
16969,124.94725
16970,153.25919
16971,19.432251
16972,109.42092
16973,83.835976
16974,142.28328
16975,97.18233
16976,151.66577
16977,76.22594
16978,40.75064
16979,55.588215
16980,141.28015
16981,120.68388
16982,98.24078
16983,143.10898
16984,2.9216628
16985,33.945305
16986,35.733067
16987,98.26903
16988,25.510212
16989,9.602354
16990,29.99403
16991,25.075417
16992,24.318415
16993,11.358285
16994,74.165245
16995,138.84438
16996,97.325424
16997,17.834057
16998,113.214905
16999,91.466286
17000,55.631374
17001,149.83533
17002,77.06177
17003,112.39475
17004,18.888893
17005,91.11457
17006,122.21946
17007,72.42529
17008,152.98732
17009,18.91224
17010,148.34209
17011,128.07068
17012,108.594376
17013,41.495815
17014,14.867238
17015,87.864525
17016,138.73125
17017,59.602722
17018,20.223839
17019,94.73997
17020,134.62305
17021,22.541262
17022,82.79718
17023,78.19069
17024,40.57994
17025,42.853672
17026,98.261024
17027,93.86257
17028,26.047152
17029,135.33563
17030,132.00471
17031,134.06981
17032,-3.784337
17033,113.1527
17034,150.1938
17035,131.08917
17036,140.08345
17037,69.38589
17038,77.79167
17039,45.787235
17040,84.37262
17041,21.913376
17042,101.999565
17043,72.404976
17044,34.327435
17045,97.26525
17046,141.8074
17047,82.93137
17048,13.406652
17049,143.89307
17050,86.95125
17051,9.55447
17052,95.57068
17053,51.59106
17054,5.853947
17055,98.453384
17056,93.85074
17057,80.53532
17058,41.71919
17059,98.44065
17060,11.446573
17061,61.493298
17062,15.068434
17063,68.22216
17064,70.32281
17065,91.15044
17066,18.215256
17067,17.840693
17068,28.783937
17069,28.586784
17070,86.07467
17071,148.26651
17072,19.234972
17073,66.15676
17074,89.21197
17075,71.483986
17076,14.123138
17077,72.43488
17078,91.79522
17079,52.171368
17080,58.74244
17081,43.75815
17082,139.93375
17083,109.696724
17084,88.68755
17085,10.18612
17086,91.91958
17087,96.878746
17088,80.17843
17089,2.3557787
17090,65.88205
17091,118.02943
17092,111.29226
17093,86.206276
17094,129.10352
17095,54.546555
17096,64.69545
17097,46.06121
17098,1.6390644
17099,92.40967
17100,161.18454
17101,44.621376
17102,7.3467736
17103,151.15851
17104,145.84613
17105,145.72481
17106,124.99725
17107,14.768421
17108,26.783117
17109,68.325645
17110,104.23453
17111,49.938934
17112,108.369316
17113,9.962175
17114,78.51401
17115,7.0740013
17116,69.13295
17117,57.110382
17118,127.47963
17119,97.886475
17120,22.856514
17121,149.23575
17122,69.173096
17123,36.858276
17124,147.48772
17125,77.55494
17126,132.24951
17127,137.12444
17128,12.398124
17129,65.511444
17130,101.393036
17131,23.713305
17132,40.337395
17133,34.999153
17134,101.52209
17135,51.70994
17136,43.654293
17137,112.47397
17138,90.15573
17139,89.53545
17140,16.06069
17141,110.94722
17142,107.647606
17143,32.159145
17144,73.74044
17145,68.16963
17146,62.017525
17147,88.07569
17148,34.502556
17149,34.735626
17150,90.93601
17151,11.735875
17152,9.296046
17153,136.16725
17154,110.482315
17155,73.561615
17156,88.05646
17157,70.73951
17158,79.73131
17159,75.47172
17160,73.87605
17161,76.94524
17162,35.636806
17163,39.29997
17164,55.6185
17165,115.95377
17166,111.6528
17167,103.88509
17168,91.25106
17169,-1.80862
17170,60.335453
17171,36.231014
17172,70.86398
17173,18.783966
17174,19.996191
17175,107.68002
17176,104.36469
17177,72.94714
17178,70.71078
17179,47.153275
17180,139.41211
17181,82.07033
17182,121.87914
17183,45.344955
17184,28.102316
17185,83.47532
17186,54.96189
17187,6.7966743
17188,25.867758
17189,-2.6423564
17190,59.12136
17191,25.632648
17192,117.83242
17193,66.280624
17194,107.14977
17195,143.85564
17196,95.3429
17197,108.916534
17198,39.461227
17199,26.587269
17200,121.742256
17201,60.6814
17202,119.34093
17203,107.18264
17204,34.241535
17205,55.392254
17206,30.853912
17207,67.90998
17208,49.559795
17209,37.516087
17210,38.362213
17211,78.62912
17212,127.804214
17213,51.0541
17214,126.22482
17215,22.310408
17216,66.93881
17217,14.889663
17218,37.404102
17219,102.32698
17220,89.06965
17221,113.19183
17222,136.31155
17223,83.32012
17224,120.62938
17225,131.16042
17226,2.7687206
17227,92.97017
17228,126.4732
17229,112.77296
17230,44.827785
17231,40.55688
17232,44.93572
17233,14.347284
17234,15.51002
17235,5.0141134
17236,140.43756
17237,62.484917
17238,40.608543
17239,104.48158
17240,11.041903
17241,139.73509
17242,62.02263
17243,67.542145
17244,106.770065
17245,57.975464
17246,86.560936
17247,139.56448
17248,28.379633
17249,103.039345
17250,31.665709
17251,112.45309
17252,110.55724
17253,102.27267
17254,27.676771
17255,106.1584
17256,20.838062
17257,10.062449
17258,9.656263
17259,28.865505
17260,5.112259
17261,121.68805
17262,49.260307
17263,77.536644
17264,2.5543044
17265,140.79971
17266,67.159615
17267,116.4154
17268,97.78598
17269,100.91091
17270,22.695581
17271,41.495457
17272,72.84491
17273,84.76488
17274,74.189
17275,73.316895
17276,28.097164
17277,29.284832
17278,87.04842
17279,57.337154
17280,62.823006
17281,92.884995
17282,76.30038
17283,89.62587
17284,43.855953
17285,6.4085546
17286,0.34570664
17287,43.34138
17288,17.387194
17289,84.72936
17290,11.617643
17291,121.94375
17292,99.28395
17293,144.8006
17294,33.479183
17295,23.4463
17296,96.33855
17297,6.3553257
17298,1.9297948
17299,121.297874
17300,15.535835
17301,60.586937
17302,111.440445
17303,77.88764
17304,39.099613
17305,82.20247
17306,79.686806
17307,130.75227
17308,46.402782
17309,38.36505
17310,151.96465
17311,6.936686
17312,76.788414
17313,28.532156
17314,99.40508
17315,137.30717
17316,1.3587307
17317,91.89952
17318,63.48534
17319,148.22757
17320,8.470342
17321,127.26064
17322,47.780663
17323,144.82948
17324,76.46892
17325,142.958
17326,52.20144
17327,71.50709
17328,21.54372
17329,79.13395
17330,85.39185
17331,29.93812
17332,25.60717
17333,15.4051285
17334,64.08883
17335,77.04142
17336,102.29876
17337,157.15787
17338,139.41663
17339,105.968155
17340,95.21012
17341,146.77875
17342,22.069601
17343,96.368645
17344,11.291329
17345,7.022944
17346,117.683975
17347,17.839222
17348,114.57702
17349,1.7884141
17350,134.96634
17351,11.256366
17352,3.2035685
17353,21.996433
17354,18.962696
17355,148.06905
17356,95.90205
17357,140.50743
17358,48.859833
17359,27.26778
17360,25.929144
17361,87.85683
17362,9.279345
17363,62.501266
17364,138.39635
17365,79.72022
17366,72.472664
17367,19.535995
17368,56.85879
17369,120.243774
17370,36.31308
17371,44.558537
17372,84.17668
17373,149.67113
17374,29.730785
17375,155.7469
17376,123.462654
17377,36.963795
17378,81.59547
17379,66.40265
17380,63.69713
17381,100.570625
17382,121.91784
17383,45.644596
17384,9.761771
17385,142.82423
17386,33.665306
17387,8.831741
17388,77.23419
17389,38.897057
17390,112.432236
17391,6.457405
17392,131.01712
17393,52.93832
17394,108.46862
17395,147.09303
17396,138.84543
17397,115.108185
17398,54.262833
17399,50.558697
17400,55.224373
17401,7.7604356
17402,57.846836
17403,125.46961
17404,58.403786
17405,56.17055
17406,-1.0230408
17407,56.18836
17408,43.957912
17409,149.20038
17410,37.3602
17411,22.659231
17412,35.34139
17413,75.42681
17414,15.526975
17415,73.11472
17416,0.52060723
17417,87.258835
17418,162.50327
17419,30.17006
17420,110.21457
17421,6.3134346
17422,30.072954
17423,147.12416
17424,38.65414
17425,33.0677
17426,146.56363
17427,53.510105
17428,121.538826
17429,87.053795
17430,154.90488
17431,7.082524
17432,109.07034
17433,16.675915
17434,119.94947
17435,55.842464
17436,33.790962
17437,153.4467
17438,109.29839
17439,91.76389
17440,122.82288
17441,9.904588
17442,59.644947
17443,56.122116
17444,120.08281
17445,146.69017
17446,140.7503
17447,56.42284
17448,103.34872
17449,96.95982
17450,13.186665
17451,48.48524
17452,14.831904
17453,113.9358
17454,12.607835
17455,40.33071
17456,103.34686
17457,90.88472
17458,12.98151
17459,7.7379107
17460,24.019611
17461,123.893776
17462,20.662905
17463,28.94854
17464,59.419754
17465,89.51618
17466,27.022106
17467,65.48683
17468,44.68114
17469,126.58361
17470,67.68693
17471,91.17385
17472,40.1764
17473,38.26043
17474,74.20902
17475,73.29506
17476,102.60862
17477,41.441353
17478,117.01586
17479,133.80008
17480,129.34865
17481,109.86691
17482,28.248493
17483,17.179401
17484,7.1312957
17485,138.45595
17486,12.94867
17487,70.001595
17488,59.92745
17489,42.03316
17490,133.7873
17491,55.070587
17492,6.283476
17493,64.10032
17494,61.398495
17495,100.93287
17496,90.73565
17497,118.06033
17498,121.190506
17499,57.458187
17500,155.19724
17501,107.09992
17502,6.312471
17503,37.9998
17504,130.07454
17505,114.446815
17506,147.1374
17507,66.62927
17508,115.08793
17509,60.67595
17510,21.116188
17511,59.733864
17512,-3.4153092
17513,25.878792
17514,71.02493
17515,137.40593
17516,82.38977
17517,90.47304
17518,89.729294
17519,119.1431
17520,133.45416
17521,111.81294
17522,23.29432
17523,118.64463
17524,127.369644
17525,3.2359924
17526,64.98045
17527,3.394055
17528,150.22409
17529,29.8502
17530,138.67374
17531,-1.007554
17532,77.67719
17533,85.74049
17534,5.7328568
17535,129.6707
17536,122.96647
17537,72.157936
17538,37.28751
17539,2.2918277
17540,69.17817
17541,14.741906
17542,32.05233
17543,116.8437
17544,141.62488
17545,92.468506
17546,140.44722
17547,55.78747
17548,139.77089
17549,49.340107
17550,5.0390687
17551,91.6539
17552,7.8261795
17553,108.07305
17554,8.342112
17555,58.202972
17556,20.917076
17557,57.24252
17558,36.919846
17559,78.709236
17560,121.75243
17561,74.74021
17562,76.933205
17563,152.76012
17564,30.19341
17565,16.938974
17566,7.43453
17567,70.25156
17568,1.9600286
17569,102.33636
17570,17.048567
17571,6.018688
17572,75.842094
17573,74.80129
17574,57.209126
17575,124.11511
17576,101.91602
17577,17.255543
17578,32.193554
17579,21.621225
17580,115.30161
17581,75.61244
17582,79.20294
17583,12.938182
17584,36.929092
17585,25.46777
17586,62.982536
17587,39.17791
17588,87.58507
17589,88.53697
17590,56.026417
17591,21.527935
17592,19.000488
17593,107.43361
17594,85.82481
17595,21.237288
17596,70.933105
17597,83.43712
17598,93.261246
17599,52.965797
17600,32.32349
17601,135.5775
17602,144.2274
17603,65.546974
17604,26.103281
17605,71.897194
17606,118.15498
17607,49.096745
17608,56.677933
17609,132.50398
17610,54.652466
17611,16.687418
17612,137.73193
17613,115.60926
17614,38.83867
17615,132.6989
17616,64.151985
17617,63.473408
17618,60.89809
17619,122.7153
17620,132.78099
17621,93.93994
17622,78.97764
17623,90.37382
17624,28.633884
17625,90.96184
17626,25.79098
17627,125.87713
17628,133.61981
17629,40.21784
17630,98.04991
17631,138.38045
17632,54.0941
17633,4.2823277
17634,83.482475
17635,146.28519
17636,85.52171
17637,87.997536
17638,46.700245
17639,42.836113
17640,22.49383
17641,51.450752
17642,70.19854
17643,72.58357
17644,29.082655
17645,43.887966
17646,43.667328
17647,73.64135
17648,88.5232
17649,46.410862
17650,103.22052
17651,102.272156
17652,61.88172
17653,58.212162
17654,57.756443
17655,120.30755
17656,47.673553
17657,126.937904
17658,25.535332
17659,7.378956
17660,20.673191
17661,129.13255
17662,123.05091
17663,146.10046
17664,64.03842
17665,82.59447
17666,80.974495
17667,23.17783
17668,130.25897
17669,12.2741785
17670,19.519157
17671,84.66437
17672,7.575011
17673,76.58639
17674,59.561386
17675,13.636521
17676,101.00858
17677,67.01661
17678,89.78148
17679,36.366283
17680,22.832882
17681,117.34689
17682,84.45502
17683,114.81001
17684,35.74483
17685,78.3454
17686,131.55804
17687,108.473976
17688,5.043013
17689,43.870964
17690,114.3612
17691,9.824718
17692,123.13401
17693,53.178688
17694,2.5904207
17695,111.45847
17696,24.964277
17697,76.955475
17698,63.184097
17699,55.022594
17700,52.84608
17701,95.92411
17702,94.969864
17703,11.337207
17704,42.578953
17705,48.084187
17706,61.753838
17707,74.92298
17708,36.80451
17709,18.304039
17710,29.392649
17711,89.32286
17712,11.057093
17713,44.277805
17714,118.26002
17715,94.14106
17716,142.9655
17717,61.486504
17718,42.28662
17719,59.11676
17720,17.284868
17721,40.88395
17722,90.86581
17723,136.56194
17724,10.575146
17725,72.81096
17726,35.52461
17727,144.33331
17728,11.610085
17729,76.508064
17730,32.344517
17731,68.74144
17732,89.585526
17733,122.289474
17734,3.1444376
17735,78.08921
17736,41.873158
17737,128.60547
17738,30.56849
17739,19.940105
17740,36.656807
17741,15.406635
17742,60.737152
17743,50.414356
17744,95.76337
17745,128.46841
17746,67.45972
17747,85.44768
17748,56.492966
17749,108.04104
17750,9.26354
17751,28.921112
17752,18.782574
17753,61.69535
17754,149.55058
17755,29.66433
17756,90.895874
17757,57.070187
17758,134.01369
17759,117.167564
17760,26.143465
17761,23.934416
17762,32.633965
17763,9.663421
17764,145.07219
17765,117.65752
17766,54.826694
17767,68.591736
17768,122.25423
17769,114.322205
17770,87.994705
17771,104.36659
17772,71.75912
17773,-3.2452495
17774,49.76878
17775,25.708567
17776,60.68953
17777,119.58305
17778,130.23868
17779,41.94918
17780,41.818157
17781,155.2203
17782,38.622135
17783,135.46315
17784,62.157047
17785,126.12081
17786,131.9
17787,34.505875
17788,75.709785
17789,155.91676
17790,91.42198
17791,55.336872
17792,15.21228
17793,101.808556
17794,75.686035
17795,21.866884
17796,19.788948
17797,4.8731756
17798,134.9636
17799,78.66993
17800,23.198559
17801,69.16214
17802,140.73814
17803,34.47719
17804,31.865372
17805,29.650665
17806,103.446495
17807,108.36666
17808,31.892794
17809,12.281626
17810,65.36882
17811,62.21461
17812,77.97506
17813,107.02058
17814,70.860825
17815,16.761719
17816,148.62003
17817,134.42772
17818,126.3026
17819,109.11464
17820,148.71397
17821,55.923332
17822,52.131042
17823,15.116083
17824,69.83594
17825,4.481459
17826,105.16077
17827,102.041214
17828,37.059513
17829,54.58088
17830,150.81152
17831,25.6958
17832,58.329494
17833,26.075779
17834,51.52119
17835,64.689545
17836,63.191704
17837,49.783165
17838,19.920021
17839,15.404643
17840,89.58192
17841,24.99763
17842,108.66257
17843,8.921968
17844,119.31937
17845,3.3352253
17846,17.663765
17847,140.23364
17848,18.860683
17849,113.16545
17850,120.60611
17851,44.552917
17852,63.427414
17853,115.83555
17854,118.1846
17855,110.25129
17856,21.954483
17857,128.78893
17858,118.04613
17859,119.06564
17860,61.80164
17861,87.439865
17862,39.65378
17863,77.050064
17864,52.647625
17865,58.417297
17866,2.1228125
17867,90.441475
17868,6.141273
17869,70.60372
17870,66.81517
17871,21.489542
17872,130.00804
17873,14.589028
17874,91.19517
17875,31.491737
17876,118.60733
17877,33.536663
17878,123.814
17879,34.79251
17880,71.159836
17881,106.6306
17882,109.98584
17883,23.663774
17884,77.35295
17885,36.2344
17886,75.23683
17887,39.24186
17888,8.831693
17889,122.43492
17890,85.5658
17891,25.364819
17892,62.389076
17893,38.512005
17894,32.77715
17895,54.55715
17896,51.604702
17897,156.63043
17898,121.88058
17899,131.38469
17900,143.90549
17901,33.69911
17902,2.4671612
17903,48.252796
17904,82.620445
17905,27.244837
17906,118.60839
17907,96.49024
17908,47.306244
17909,35.73562
17910,83.20961
17911,21.349289
17912,69.567314
17913,51.499367
17914,43.03008
17915,57.739685
17916,20.160114
17917,45.92333
17918,19.782219
17919,90.02151
17920,24.625444
17921,71.57251
17922,106.83493
17923,13.330779
17924,56.37925
17925,17.849411
17926,17.167513
17927,108.49467
17928,121.9169
17929,129.81549
17930,25.789637
17931,70.139824
17932,70.58338
17933,141.26865
17934,117.50879
17935,102.23544
17936,96.077736
17937,90.05529
17938,39.42234
17939,99.69557
17940,44.162025
17941,66.21945
17942,53.946304
17943,46.16912
17944,49.622604
17945,72.305084
17946,110.684746
17947,113.61906
17948,80.4648
17949,17.79413
17950,68.86811
17951,74.16562
17952,152.31213
17953,145.04863
17954,110.999794
17955,88.10037
17956,80.2469
17957,9.842095
17958,130.17603
17959,4.0168796
17960,118.35493
17961,45.48635
17962,17.317822
17963,28.954342
17964,119.68902
17965,79.5172
17966,56.585545
17967,17.04681
17968,95.46875
17969,6.1333456
17970,47.342953
17971,93.36877
17972,43.991657
17973,75.71897
17974,80.88171
17975,68.47602
17976,109.5297
17977,63.85655
17978,7.389953
17979,109.29845
17980,83.1782
17981,28.49065
17982,37.673687
17983,131.79797
17984,102.17172
17985,81.93687
17986,6.664823
17987,65.472916
17988,134.10603
17989,60.927864
17990,123.048615
17991,112.416725
17992,48.48501
17993,9.9449
17994,40.32593
17995,75.429855
17996,61.53235
17997,152.60283
17998,119.19811
17999,2.5218613
18000,94.75105
18001,146.14034
18002,134.98448
18003,55.79264
18004,136.99724
18005,32.941517
18006,105.86306
18007,105.0751
18008,41.554466
18009,90.34789
18010,83.91282
18011,49.52346
18012,50.93007
18013,139.6577
18014,23.940918
18015,101.60391
18016,144.70601
18017,106.57119
18018,13.628301
18019,99.843925
18020,2.109914
18021,118.23745
18022,113.884766
18023,68.781425
18024,6.543723
18025,53.24518
18026,61.578426
18027,137.25235
18028,152.18526
18029,124.24277
18030,51.356857
18031,22.138128
18032,74.440506
18033,42.56192
18034,27.534391
18035,17.536652
18036,67.184425
18037,130.28117
18038,14.666973
18039,58.30523
18040,64.41747
18041,40.799583
18042,38.844017
18043,122.889305
18044,124.81576
18045,29.530676
18046,81.05435
18047,91.53945
18048,105.708694
18049,86.92359
18050,99.22792
18051,59.985825
18052,55.238346
18053,40.09741
18054,61.506683
18055,34.242504
18056,37.43052
18057,87.04632
18058,95.25526
18059,56.67622
18060,57.8651
18061,60.055912
18062,31.219418
18063,100.838974
18064,55.064568
18065,101.02511
18066,15.69078
18067,33.7014
18068,30.159512
18069,41.394203
18070,78.54044
18071,138.97693
18072,38.836605
18073,58.07027
18074,34.69325
18075,41.610447
18076,52.730244
18077,59.85528
18078,13.120688
18079,26.968176
18080,100.29701
18081,32.74567
18082,135.42392
18083,93.24364
18084,17.709549
